index,permno,ticker_symbol,coeff
175,14634,PE,0.1751393116441238
176,14641,ZEN,0.17378117459172074
177,14682,RYAM,0.1734418133543917
178,14684,TMST,0.17310251949822503
179,14714,ANET,0.17479954586228322
180,14715,ASPN,0.17412056844517199
181,14716,CCS,0.17412056443864632
182,14750,TMX,0.17344181389694535
183,14751,VRTV,0.1734418097009931
184,14759,WMS,0.17344186962841068
185,14761,ARSD,0.174460005036613
186,14763,CTLT,0.1747996688958779
187,14773,PARR,0.17513914307722384
188,14776,SYF,0.17479966351989
189,14778,TSQ,0.17378116294332524
190,14795,TKR,0.17310251949822503
191,14816,TR,0.1734418133543917
192,14852,ICD,0.17378124235808168
193,14855,RYI,0.17242411416399975
194,14884,VVX,0.1734418097009931
195,14889,CFG,0.17513958815809944
196,14908,MDLY,0.17446001515066717
197,14939,KEYS,0.17446013826670104
198,14941,AVNS,0.17479956771547092
199,14951,BGSF,0.18570615034106877
200,14953,BOOT,0.17310251949822503
201,14960,ENVA,0.17479951742246824
202,14969,GWB,0.17344186827261523
203,14970,HUBS,0.17378116294332524
204,14983,W,0.17412056443864632
205,15046,NVRO,0.1744600203547102
206,15069,X,0.17785840415576262
207,15092,LC,0.17479953176327323
208,15108,NEWR,0.17310251949822503
209,15119,WK,0.17479953176327323
210,15145,BOX,0.1744600227567981
211,15167,SHAK,0.17378120167961533
212,15168,VSTO,0.17276330097962572
213,15198,NVTA,0.17310251949822503
214,15202,VMC,0.17378115928992666
215,15264,SUM,0.17276331462678185
216,15315,GDDY,0.17479961936087732
217,15318,ASB,0.17479982437161845
218,15327,PRTY,0.1741205491205491
219,15332,CWEN,0.17310257121376393
220,15351,FTAI,0.1747995338914047
221,15390,FIT,0.17208499561440738
222,15395,CABO,0.1744600598990247
223,15396,BW,0.17310251949822503
224,15397,BLD,0.17412056844517199
225,15398,CC,0.17479953514265334
226,15399,HZN,0.17446011194555455
227,15400,ENR,0.17412064646432948
228,15452,EVH,0.1741205491205491
229,15454,GKOS,0.1734418097009931
230,15456,FL,0.17446008105073713
231,15478,TRU,0.17513917342651286
232,15482,UNVR,0.1751392901244391
233,15489,BNED,0.1751391028165099
234,15582,OOMA,0.1727632887690124
235,15585,TDOC,0.1737811628653221
236,15623,HLI,0.17446012869677588
237,15627,PLNT,0.1741205491205491
238,15647,FLOW,0.17513911540855914
239,15648,JAX,0.1737812280956113
240,15649,MSGS,0.17479953538620244
241,15650,PJT,0.17446003457514503
242,15694,PEN,0.17344183056163814
243,15707,HPE,0.17479951742246824
244,15710,EXTN,0.17242411416399975
245,15720,EIX,0.17208499561440738
246,15724,PFGC,0.1747995418036601
247,15729,PSTG,0.17242411416399975
248,15802,AC,0.17412057053852129
249,15826,SQ,0.1744600227567981
250,15859,AGR,0.1734418097009931
251,15860,OSG,0.17310252270685336
252,15917,GCP,0.1734418097009931
253,15921,MFS,0.17412055152263697
254,15956,AFI,0.1751393832956511
255,15980,UA,0.17310251949822503
256,16024,ARA,0.17344181389694535
257,16044,NGVT,0.1744600203547102
258,16076,GMS,0.17412057053852129
259,16082,SITE,0.17378121997738244
260,16083,TPB,0.17412056844517199
261,16084,USFD,0.17479955073940315
262,16087,FTV,0.1741205491205491
263,16119,ATKR,0.17479956714211878
264,16126,AZTC,0.17479954403762032
265,16140,TWLO,0.17208499561440738
266,16158,VRS,0.17446002124234739
267,16268,HOME,0.17208499561440738
268,16276,ASIX,0.17242411416399975
269,16277,DFIN,0.17412056443864632
270,16318,ELF,0.17242411416399975
271,16319,FBK,0.17310252697464057
272,16338,VVV,0.1741206574246591
273,16343,YUMC,0.17479969096381925
274,16347,AA,0.17446004105001528
275,16431,LW,0.1741205491205491
276,16434,GOLF,0.17412055152263697
277,16436,ARCH,0.1727632887690124
278,16437,CWH,0.17310251949822503
279,16442,AMPY,0.1754789253802517
280,16448,SD,0.1747995660762071
281,16498,HGV,0.17581858800676034
282,16499,PK,0.17446004843368917
283,16548,BOH,0.17208499561440738
284,16554,JELD,0.1741205491205491
285,16555,UVV,0.174460005036613
286,16557,FRAC,0.17615855093542956
287,16560,REVG,0.17310251949822503
288,16579,FBM,0.1744600227567981
289,16595,SNAP,0.17344181389694535
290,16597,AYX,0.17412056844517199
291,16600,HSY,0.1741205491205491
292,16611,JILL,0.17208499561440738
293,16617,PUMP,0.1747995198245561
294,16648,SNDR,0.1747996710379371
295,16650,YEXT,0.17208499561440738
296,16653,HCC,0.1727632887690124
297,16654,CADE,0.17242411416399975
298,16655,CVNA,0.1744600227567981
299,16657,CLDR,0.17344182721761442
300,16659,ELVT,0.17310251949822503
301,16660,EEX,0.1734418097009931
302,16664,FND,0.1727632887690124
303,16667,WTTR,0.1747995493630881
304,16678,KR,0.17479958689385994
305,16689,BTU,0.17310253170883838
306,16692,IR,0.17446003321985185
307,16696,CARS,0.17479956714211878
308,16697,WOW,0.17479953176327323
309,16736,VST,0.1741205903930504
310,16737,SMHI,0.17242411416399975
311,16738,AM,0.17615895174641966
312,16746,FPH,0.17378117113422387
313,16750,SOI,0.17242411416399975
314,16753,ATUS,0.17446001166545166
315,16755,APRN,0.17412057053852129
316,16756,BY,0.17208499561440738
317,16771,TPGE,0.17683798724813232
318,16837,BVH,0.174460005036613
319,16851,DD,0.17344185498831372
320,16866,RNGR,0.17479951742246824
321,16874,TPGH,0.17479951742246824
322,16917,BKI,0.17242411416399975
323,16920,HBB,0.17412056844517199
324,16939,MAXR,0.17242411416399975
325,16961,PQG,0.17208499561440738
326,16964,IPOA,0.1734418133543917
327,16965,FOR,0.17479952604172472
328,16966,SWCH,0.174460005036613
329,17005,CVS,0.1751391824032883
330,17032,CTOS,0.17581900734090927
331,17035,AQUA,0.1734418599030163
332,17036,CNNE,0.17310253519758506
333,17037,SAIL,0.17310255336232605
334,17039,CEIX,0.17412060995145387
335,17047,BXG,0.17479958357813077
336,17073,BSIC,0.17344185498831372
337,17093,MCB,0.17412055152263697
338,17144,GIS,0.1734418133543917
339,17178,CURO,0.17276330294907952
340,17201,MOSC,0.17378116294332524
341,17221,LBRT,0.17378114960493185
342,17223,ADT,0.17479963205146912
343,17234,AVYA,0.1727633131902391
344,17251,NINE,0.17513912817902827
345,17252,AGS,0.17479952527214826
346,17281,WHD,0.1754787773725413
347,17309,OMAD,0.17513916533427887
348,17344,RFL,0.1747995663682732
349,17374,RCUS,0.17208499561440738
350,17382,ZUO,0.17310252270685336
351,17478,SPGI,0.1744600227567981
352,17672,EAF,0.17344186682649032
353,17677,BH,0.17513914720069435
354,17700,CDAY,0.1744600532921015
355,17701,SMAR,0.17242411416399975
356,17726,CCK,0.17208499561440738
357,17743,WRB,0.174460005036613
358,17750,KMB,0.1741205491205491
359,17778,BKHT,0.174460005036613
360,17783,CHX,0.1764983732861615
361,17787,EQH,0.17242411416399975
362,17792,PRSP,0.17513911994688752
363,17794,WH,0.1741205491205491
364,17799,INSP,0.17446003670333654
365,17830,UTX,0.17479956537000957
366,17855,AVLR,0.1727632887690124
367,17859,VNE,0.17479964532083397
368,17864,BJ,0.1734418133543917
369,17867,BV,0.17446004864960477
370,17916,CHRA,0.17276329197764073
371,17929,UGI,0.17513928109359303
372,17949,BE,0.174460005036613
373,17987,GSAH,0.17310251949822503
374,18013,ARLO,0.17344187462552724
375,18062,ELAN,0.17412057926343955
376,18063,EB,0.1744600227567981
377,18075,AP,0.1737811640890421
378,18091,CW,0.1744600227567981
379,18138,LTHM,0.1744600203547102
380,18141,PLAN,0.174460005036613
381,18142,REZI,0.17513913616289084
382,18144,ACA,0.1744600330499379
383,18145,YETI,0.17378122589144468
384,18150,ETRN,0.17446000743870085
385,18163,PG,0.174460005036613
386,18183,SWI,0.17242411416399975
387,18184,SPAQ,0.17378116294332524
388,18222,BCSF,0.1741205491205491
389,18224,AMR,0.1727632887690124
390,18247,VAPO,0.17310251949822503
391,18248,UTZ,0.19600880656452138
392,18267,DELL,0.1741205491205491
393,18411,SO,0.1727632887690124
394,18424,LEVI,0.1727632887690124
395,18425,TRWH,0.17547886541118957
396,18428,DOW,0.17956276166592092
397,18438,SCX,0.17479951742246824
398,18482,PD,0.17412055152263697
399,18485,PINS,0.17310253242710974
400,18514,BRPM,0.1744600283711809
401,18515,MNRL,0.17785906375545413
402,18533,RMO,0.17547882843735568
403,18539,HYLN,0.17412056844517199
404,18542,CTR,0.17310251949822503
405,18575,PSN,0.17310253781414509
406,18576,UBER,0.1744600227567981
407,18578,KTB,0.1727632887690124
408,18579,AVTR,0.17344182447345682
409,18580,FSLY,0.1741205491205491
410,18592,CTVA,0.17242411416399975
411,18649,PCO,0.1741205810852217
412,18709,MEC,0.1737811758390988
413,18719,DM,0.1741206320241871
414,18725,RVLV,0.17310253638027664
415,18727,CHWY,0.1744600203547102
416,18729,CL,0.17310251949822503
417,18734,WORK,0.17378116294332524
418,18736,IAA,0.1741205811879426
419,18786,AMK,0.17513913140991105
420,18787,MDLA,0.1734418097009931
421,18794,CCX,0.1727632887690124
422,18798,EIC,0.1727632887690124
423,18802,UPH,0.17446016194074757
424,18808,PHR,0.17242411416399975
425,18810,PROS,0.17310251949822503
426,18815,NOVA,0.1741205491205491
427,18886,DT,0.1727632887690124
428,18909,NET,0.17242411416399975
429,18910,NVST,0.18126890003718094
430,18912,PING,0.1727632887690124
431,18936,SPRU,0.1751395072281356
432,18937,CHPT,0.17513922028406673
433,18967,BRBR,0.17310253781414509
434,18973,BRCOA,0.17310254181911772
435,19058,SI,0.1727632887690124
436,19084,BILL,0.1761586636039728
437,19098,HESM,0.17956327642527492
438,19106,JIH,0.17412056844517199
439,19114,SFTW,0.17446005430080436
440,19166,FMC,0.17479957595727702
441,19172,VEL,0.1744600227567981
442,19202,CSPR,0.17922307565806944
443,19224,IPV,0.1754791739451188
444,19283,ARNC,0.17480008177548434
445,19285,CARR,0.17310257121376393
446,19286,OTIS,0.17649848469877993
447,19295,IRNT,0.17378114960493185
448,19316,MSGE,0.17513953272352903
449,19317,APG,0.17344183281121028
450,19331,MPLN,0.1727632887690124
451,19333,RSI,0.17888002113221005
452,19338,FEAC,0.17683869017877862
453,19350,DE,0.17412057053852129
454,19357,SLQT,0.17547883406312437
455,19388,LOAK,0.1758192000218395
456,19393,BMY,0.1744600227567981
457,19404,FOUR,0.17990414410186653
458,19409,AZEK,0.177179658530072
459,19413,ACI,0.1761597348865122
460,19433,FVAC,0.21751192234331265
461,19495,DNB,0.1768398508860788
462,19497,LMND,0.18605460449128944
463,19519,WPF,0.1799043261654289
464,19533,LGVW,0.242928219855481
465,19534,MEG,0.17956368857239105
466,19561,BA,0.1744600227567981
467,19577,RKT,0.2883158875224474
468,19586,GLS,0.20987722527927666
469,19592,FUSE,0.19051482212955223
470,19593,MIR,0.19360339108871055
471,19599,KCAC,0.28053205414286203
472,19605,OSH,0.18742505438573312
473,19606,PANA,0.18879617397260165
474,19654,SNOW,0.29617703335147366
475,19657,AMWL,0.3913997377712548
476,19721,G,0.174460005036613
477,19746,ASAN,0.3778063757912702
478,19751,CCIV,0.3484077888477002
479,19752,DEN,0.39544411459388723
480,19767,GOAC,0.26175170321111346
481,19788,PLTR,0.34581804982536934
482,19789,PSTH,0.40443271789835833
483,19794,U,0.34195572223916904
484,19807,VNT,0.6850763767128263
485,19856,MSP,0.6850763767128263
486,19859,MAX,0.6850763767128263
487,19867,ASAQ,0.6850763767128263
488,19875,DMYD,0.6850763767128263
489,19880,BSIM,0.17310251949822503
490,19886,FST,0.6850763767128263
491,19891,BFT,0.6850763767128263
492,19892,FAII,0.6850763767128263
493,19893,FUBO,0.6850763767128263
494,19894,GATO,0.6850763767128263
495,19898,GHLD,0.6850763767128263
496,19911,NGA,0.6850763767128263
497,19918,SQZ,0.6850763767128263
498,19919,STEM,0.6850763767128263
499,19920,TWND,0.6850763767128263
500,20053,CBTB,0.1727632887690124
501,20117,ACXM,0.17344181282506133
502,20188,CRC,0.6850763767128263
503,20204,CR,0.17479954586228322
504,20415,LUK,0.1734418097009931
505,20482,ABT,0.17479958488920588
506,20512,CACIA,0.17446007766955002
507,20618,CRS,0.17479953176327323
508,20750,CWTR,0.17412055152263697
509,20765,AJRD,0.17378124743907675
510,21055,GCO,0.17446003670333654
511,21135,FOE,0.1734418097009931
512,21178,LK,0.1741205491205491
513,21186,W,0.17310251949822503
514,21207,NEM,0.17344187151653648
515,21371,CAH,0.17446004450751212
516,21573,IP,0.17310256145833272
517,21792,HOU,0.1727632887690124
518,21928,IDA,0.17378114960493185
519,21936,PFE,0.1734418133543917
520,22103,EMR,0.17513917448744282
521,22111,JNJ,0.17310252270685336
522,22293,GLW,0.17378117851789776
523,22509,PPG,0.17310251949822503
524,22517,PPL,0.17310251949822503
525,22592,MMM,0.17479958689385994
526,22752,MRK,0.1744600541874306
527,22779,MSI,0.17310251949822503
528,22825,CNTL,0.17242411416399975
529,23026,FE,0.17344187151653648
530,23182,CHPK,0.17310253781414509
531,23229,CMS,0.17446005339108622
532,23297,EAT,0.1747995883058298
533,23393,CHD,0.17378121086619186
534,23536,WPC,0.17412057915910234
535,23579,TXT,0.1747995493630881
536,23712,PEG,0.17446008090585208
537,23799,CINNA,0.17208499561440738
538,23819,HAL,0.1747995198245561
539,23835,MDU,0.1727632887690124
540,24010,ETR,0.17242411416399975
541,24053,KAN,0.17310252270685336
542,24205,NEE,0.17412057385341076
543,24248,ALE,0.17310252697464057
544,24272,ASH,0.1751392058415411
545,24328,EQT,0.173441863523104
546,24440,OGE,0.17208499561440738
547,24441,COUR,0.1727633107481164
548,24459,PBI,0.17649849952512686
549,24643,AA,0.17412055152263697
550,24766,NOC,0.17446008716170963
551,24969,AVA,0.17479953176327323
552,24985,AEE,0.1744600227567981
553,25081,DBNK,0.17412067122668257
554,25232,ONG,0.1737812288666699
555,25304,HSC,0.17513912273492716
556,25320,CPB,0.1734418097009931
557,25419,WHR,0.17242411416399975
558,25582,HRS,0.17446003670333654
559,25590,NFG,0.17479961936087732
560,25785,F,0.1727632887690124
561,25953,DOV,0.1747995636846219
562,26403,DIS,0.17310252697464057
563,26607,COPI,0.1751391789548641
564,26614,SJI,0.17615843430350137
565,26710,L,0.17513911167793042
566,26825,K,0.1734418097009931
567,27043,VAR,0.17378114960493185
568,27334,CSL,0.17412055152263697
569,27422,CLF,0.1741205790601176
570,27430,CTB,0.1734418097009931
571,27618,CFD,0.17378117286639877
572,27633,RDR,0.17208499561440738
573,27828,HPQ,0.1741205491205491
574,27887,BAX,0.17242411416399975
575,27888,CFR,0.1741206455915926
576,27909,CFI,0.1744601377024641
577,27959,DUK,0.1727632887690124
578,27983,XRX,0.1741205491205491
579,27991,AZP,0.1727632887690124
580,28118,NCO,0.17310251949822503
581,28222,APD,0.17412056844517199
582,28345,MUR,0.17479964070579057
583,28484,HES,0.17479953035135293
584,28564,CTS,0.17446005430080436
585,28804,ALK,0.17310251949822503
586,29209,ARW,0.1751392266784886
587,29612,BER,0.17310251949822503
588,29938,BFD,0.17513913826919697
589,29946,BFD,0.17479953514265334
590,30680,CMC,0.1737811640890421
591,30681,OMC,0.17479956714211878
592,30940,FLS,0.1744600203547102
593,31077,CUB,0.17242411416399975
594,31500,EAVN,0.17310252270685336
595,32651,HL,0.1727633107481164
596,32678,HEI,0.17412055152263697
597,32707,HP,0.1737811859066876
598,32803,HOC,0.1751391452772445
599,32870,HRL,0.1741206275983197
600,32942,HUB,0.17242411416399975
601,32986,ATO,0.174460005036613
602,33209,ENZO,0.1741205903930504
603,34032,MAS,0.1727632887690124
604,34497,NPK,0.1727633131902391
605,34673,NR,0.17513911167793042
606,34817,NUE,0.1727632887690124
607,34833,OXY,0.17513912817902827
608,34948,OXM,0.17446000743870085
609,35044,RF,0.17310256485193176
610,35107,PKE,0.17479951742246824
611,35124,CLGX,0.17310252270685336
612,35554,MTB,0.17208499561440738
613,35991,ROG,0.17208499561440738
614,36003,ROL,0.17412056844517199
615,36397,FTN,0.1737811528853951
616,36468,SHW,0.17310251949822503
617,36898,SCL,0.1741206275983197
618,37584,BEN,0.174460074937359
619,37875,FULL,0.17378127840333835
620,38093,AJG,0.17446005135598402
621,38156,WMB,0.17378123200038423
622,38295,ZAP,0.1734418330092097
623,38682,DNY,0.1734418552629832
624,38703,WFC,0.17547881499741794
625,38746,AXR,0.1727632887690124
626,38762,NI,0.1727632887690124
627,38850,SKY,0.17479954403762032
628,39220,SMP,0.17344190597294218
629,39571,GGG,0.1741205491205491
630,39642,BDX,0.17208499561440738
631,39693,B,0.1747995493630881
632,39731,GCS,0.17513917974365373
633,40125,CSC,0.17378117653874536
634,40272,IFF,0.1741205491205491
635,40440,DBD,0.174460005036613
636,40539,TJX,0.174460005036613
637,41080,CMI,0.17208499561440738
638,41187,HE,0.17344182447345682
639,41217,HVT,0.17310257121376393
640,41355,PH,0.17344185598399087
641,42059,WMK,0.17479951742246824
642,42200,EGG,0.1727632887690124
643,42286,WLV,0.174460295825826
644,42439,HNI,0.17310251949822503
645,42550,NEU,0.17208499561440738
646,42585,SJM,0.1747995582945855
647,42614,MOG,0.1737811796746927
648,42796,MDP,0.17479957887247144
649,43123,ALT,0.174460005036613
650,43350,SWK,0.17310251949822503
651,43449,MCD,0.17412056443864632
652,43481,SXI,0.17310251949822503
653,43553,VFM,0.1744600227567981
654,43837,CGPS,0.17310252270685336
655,44134,KMT,0.17412070918941427
656,44206,NU,0.1727632887690124
657,44329,TFX,0.17412055152263697
658,44601,AVY,0.17242411416399975
659,45225,LLC,0.17344184422519798
660,45728,IVC,0.17344185057295125
661,45751,MMC,0.1741205491205491
662,46068,WSO,0.17412067430704092
663,46340,SFE,0.17242411416399975
664,46463,ISY,0.17344181389694535
665,46578,CLX,0.17208499561440738
666,46674,GPC,0.174460005036613
667,46690,CBT,0.17412055152263697
668,46922,RAD,0.17446001166545166
669,47002,KAMNA,0.1744600203547102
670,47466,NYT,0.1741206945118197
671,47511,EBF,0.17310252270685336
672,47626,CNA,0.17446001166545166
673,47677,CSN,0.17412055930495024
674,47706,FSS,0.17446004864960477
675,47730,ABM,0.17513927533554566
676,47896,CHL,0.175478786060621
677,47941,TGNA,0.17310251949822503
678,48347,LAZB,0.17276331462678185
679,48506,MCO,0.1744600541874306
680,48653,HUM,0.1727632887690124
681,48725,UNP,0.1741205491205491
682,49015,LNC,0.17412069993868834
683,49154,DH,0.17412057053852129
684,49322,ARB,0.1727632887690124
685,49373,HRB,0.1727632887690124
686,49429,DDS,0.17310251949822503
687,49488,LSB,0.1741205811879426
688,49656,BK,0.17412055152263697
689,49680,DHR,0.1741205903930504
690,50017,RRC,0.1734418796842099
691,50286,LEE,0.174460005036613
692,50550,TPC,0.1727632887690124
693,50606,TDW,0.17378116294332524
694,50876,LLY,0.17310252270685336
695,51086,WGO,0.17412066674562954
696,51263,MTW,0.17479951742246824
697,51423,MRCS,0.1747995493630881
698,51625,SRV,0.17242411416399975
699,51925,MLP,0.17378116294332524
700,52038,SYY,0.17446002607643907
701,52090,MCCRK,0.1747996909766141
702,52230,BCMP,0.17446010515176527
703,52329,JEC,0.1734418133543917
704,52337,THC,0.173781189867035
705,52396,SUP,0.1734418133543917
706,52476,RCR,0.1747996060288347
707,52695,GWW,0.1734418133543917
708,52708,LEN,0.17446002436123587
709,52716,HRC,0.17276329197764073
710,52898,WTR,0.1744600203547102
711,52936,MCY,0.17310251949822503
712,53065,IPG,0.1734418097009931
713,53110,BMI,0.17242411416399975
714,53197,METH,0.17412055930495024
715,53225,WPO,0.17344184872242618
716,53604,GRC,0.17208499561440738
717,54148,PHM,0.17412056844517199
718,54199,SJW,0.17479953176327323
719,54253,MNES,0.17412057053852129
720,54594,AIR,0.17446001166545166
721,54704,MOD,0.17479955073940315
722,55001,TRN,0.17446002607643907
723,55212,SPW,0.1741205491205491
724,55511,PNM,0.17344181389694535
725,55597,MTRN,0.1747996422106709
726,55976,WMT,0.17310251949822503
727,56223,LPX,0.17412055152263697
728,56274,CAG,0.17378115928992666
729,56573,ITW,0.17310251949822503
730,57007,TRC,0.17479951742246824
731,57154,GLT,0.1734418097009931
732,57568,BALL,0.17310254043070505
733,57665,NKE,0.17412056844517199
734,57808,VSH,0.17513912176488172
735,57817,NOBE,0.1744600283427319
736,57904,AFAC,0.17479954403762032
737,58318,TERX,0.17208499561440738
738,58334,NWN,0.1734418097009931
739,58501,NPAT,0.17479958689385994
740,58683,SOAL,0.17310251949822503
741,58771,RBC,0.1734418097009931
742,58975,OII,0.17446000743870085
743,59010,GPS,0.17310253242710974
744,59045,KEX,0.17378118015576494
745,59176,AEXP,0.1744600227567981
746,59185,ODC,0.17412056844517199
747,59248,RKY,0.17310251949822503
748,59396,ORI,0.17242411416399975
749,59408,NCB,0.1751391085380584
750,59459,STA,0.17378114960493185
751,59619,UFC,0.17310253242710974
752,59774,LDL,0.1734418097009931
753,60186,OBOD,0.17242411416399975
754,60206,SNA,0.17242411416399975
755,60442,PNCF,0.17513914569952008
756,60468,GHM,0.17310251949822503
757,60580,TORO,0.17412056844517199
758,60599,LUMN,0.1744600227567981
759,60628,FEDX,0.17242411416399975
760,60687,AFG,0.17242411416399975
761,60943,LEG,0.17344186224047656
762,61146,PARR,0.174460005036613
763,61188,SWGS,0.1727632887690124
764,61313,DCI,0.1747995493630881
765,61399,LOWE,0.17310253242710974
766,61508,BRLS,0.17513913826919697
767,61516,BIO,0.17479953514265334
768,61567,HEXC,0.17310251949822503
